gid,pid,play_action,quarter,time_remaining,down,yards_to_go,yardsToEndzone,yards_gained,home_score,away_score,offense_team,defense_team,gametime_remaining,score_diff,home_wins,offense_strength,defense_strength
401437928,401437928691,(1:24) N.Harris left guard to PIT 39 for 14 yards (L.Masterson; D.Harmon).,1,84.0,1,10,75,14,0,7,23,13,2784.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,401437928712,(:45) N.Harris right end pushed ob at PIT 41 for 2 yards (N.Hobbs).,1,45.0,1,10,61,2,0,7,23,13,2745.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,401437928738,(:07) (Shotgun) K.Pickett pass short left to D.Johnson ran ob at LV 44 for 15 yards (T.Moehrig).,1,7.0,2,8,59,15,0,7,23,13,2707.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,401437928786,(15:00) N.Harris left tackle to LV 44 for no gain (C.Jones; N.Farrell).,2,900.0,1,10,44,0,0,7,23,13,2700.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,401437928807,(14:26) (Shotgun) K.Pickett pass short left to D.Johnson pushed ob at LV 31 for 13 yards (N.Hobbs).,2,866.0,2,10,44,13,0,7,23,13,2666.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,401437928831,(13:52) (Shotgun) K.Pickett scrambles right end to LV 25 for 6 yards (L.Masterson; R.Teamer).,2,832.0,1,10,31,6,0,7,23,13,2632.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,401437928857,"(13:07) (Shotgun) J.Warren up the middle to LV 23 for 2 yards (L.Masterson, M.Crosby).",2,787.0,2,4,25,2,0,7,23,13,2587.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,401437928878,(12:29) J.Warren left end to LV 25 for -2 yards (T.Hall).,2,749.0,3,2,23,-2,0,7,23,13,2549.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,401437928899,"(11:52) C.Boswell 43 yard field goal is No Good, Wide Left, Center-C.Kuntz, Holder-P.Harvin.",2,712.0,4,4,25,43,0,7,23,13,2512.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,401437928920,(11:48) D.Carr pass short right to D.Adams ran ob at LV 45 for 12 yards (D.Kazee).,2,708.0,1,10,67,12,0,7,13,23,2508.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,401437928949,"(11:10) J.Jacobs left tackle to LV 41 for -4 yards (C.Heyward, R.Spillane).",2,670.0,1,10,55,-4,0,7,13,23,2470.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,401437928970,(10:31) (Shotgun) D.Carr pass incomplete short left to K.Cole.,2,631.0,2,14,88,0,0,7,13,23,2431.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,401437928992,(10:27) (Shotgun) D.Carr scrambles up the middle to LV 45 for 4 yards (R.Spillane).,2,627.0,3,14,59,4,0,7,13,23,2427.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379281013,"(9:46) A.Cole punts 43 yards to PIT 12, Center-T.Sieg, fair catch by S.Sims.",2,586.0,4,10,55,0,0,7,13,23,2386.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379281041,(9:39) (Shotgun) K.Pickett pass short right to P.Freiermuth to PIT 20 for 8 yards (T.Moehrig; D.Perryman).,2,579.0,1,10,88,8,0,7,23,13,2379.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281065,(9:01) N.Harris right tackle to PIT 28 for 8 yards (D.Perryman).,2,541.0,2,2,80,8,0,7,23,13,2341.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281086,"(8:25) N.Harris right guard to PIT 29 for 1 yard (A.Billings, M.Crosby).",2,505.0,1,10,72,1,0,7,23,13,2305.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281107,(7:49) N.Harris left tackle to PIT 36 for 7 yards (J.Tillery).,2,469.0,2,9,71,7,0,7,23,13,2269.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281128,(7:12) (Shotgun) K.Pickett pass short middle to G.Pickens to PIT 44 for 8 yards (T.Hall).,2,432.0,3,2,64,8,0,7,23,13,2232.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281152,(6:34) (Shotgun) N.Harris right guard to PIT 48 for 4 yards (D.Butler; C.Jones).,2,394.0,1,10,56,4,0,7,23,13,2194.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281173,"(5:50) J.Warren left tackle to LV 39 for 13 yards (T.Hall, T.Moehrig).",2,350.0,2,6,52,13,0,7,23,13,2150.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281194,(5:03) J.Warren right end pushed ob at LV 35 for 4 yards (M.Crosby).,2,303.0,1,10,39,4,0,7,23,13,2103.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281215,(4:24) J.Warren left end to LV 30 for 5 yards (T.Moehrig).,2,264.0,2,6,35,5,0,7,23,13,2064.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281241,(3:42) D.Watt up the middle to LV 30 for no gain (M.Crosby).,2,222.0,3,1,30,0,0,7,23,13,2022.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281262,"(3:00) K.Pickett up the middle to LV 28 for 2 yards (B.Nichols, N.Farrell).",2,180.0,4,1,30,2,0,7,23,13,1980.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281283,(2:23) K.Pickett pass incomplete short right to Co.Heyward [M.Crosby].,2,143.0,1,10,65,0,0,7,23,13,1943.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281305,(2:20) (Shotgun) K.Pickett pass short left to P.Freiermuth to LV 26 for 2 yards (C.Jones).,2,140.0,2,10,28,2,0,7,23,13,1940.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281317,Two-Minute Warning,2,120.0,3,8,26,0,0,7,23,13,1920.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281329,(2:00) (Shotgun) K.Pickett pass incomplete short right to P.Freiermuth.,2,120.0,3,8,75,0,0,7,23,13,1920.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281358,"(1:53) C.Boswell 44 yard field goal is GOOD, Center-C.Kuntz, Holder-P.Harvin.",2,109.0,4,8,26,44,3,7,23,13,1909.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379281392,(1:49) D.Carr pass short right to F.Moreau to LV 34 for 9 yards (R.Spillane).,2,109.0,1,10,75,9,3,7,13,23,1909.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379281416,"(1:22) (No Huddle, Shotgun) J.Jacobs left tackle to LV 44 for 10 yards (R.Spillane, C.Sutton).",2,82.0,2,1,66,10,3,7,13,23,1882.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379281437,(:42) (Shotgun) D.Carr pass incomplete short left to H.Renfrow [T.Watt].,2,42.0,1,10,22,0,3,7,13,23,1842.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379281459,(:36) (Shotgun) D.Carr pass incomplete deep left to D.Adams.,2,36.0,2,10,22,0,3,7,13,23,1836.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379281481,(:32) (Shotgun) D.Carr pass deep left to D.Waller to PIT 22 for 34 yards (M.Fitzpatrick). PIT-T.Norwood was injured during the play.,2,32.0,3,10,56,34,3,7,13,23,1832.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379281493,Timeout #2 by LV at 00:24.,2,24.0,1,10,22,0,3,7,13,23,1824.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379281505,(:24) (Shotgun) D.Carr pass incomplete short left to D.Adams (C.Sutton).,2,24.0,1,10,65,0,3,7,13,23,1824.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379281552,(:18) (Shotgun) D.Carr pass incomplete short left to D.Adams.,2,18.0,2,10,65,0,3,7,13,23,1818.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379281563,Timeout #1 by PIT at 00:14.,2,14.0,3,10,22,0,3,7,13,23,1814.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379281574,(:14) (Shotgun) D.Carr pass incomplete deep middle to D.Waller.,2,14.0,3,10,60,0,3,7,13,23,1814.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379281603,"(:09) D.Carlson 40 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",2,5.0,4,10,22,40,3,10,13,23,1805.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379281678,(15:00) (Shotgun) K.Pickett pass short left to P.Freiermuth to PIT 35 for 10 yards (L.Masterson).,3,900.0,1,10,75,10,3,10,23,13,1800.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281702,"(14:21) (Shotgun) K.Pickett pass short right to J.Warren to PIT 38 for 3 yards (T.Moehrig, D.Perryman). PENALTY on PIT-P.Freiermuth, Offensive Pass Interference, 10 yards, enforced at PIT 35 - No Play.",3,861.0,1,10,65,-10,3,10,23,13,1761.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281747,(13:52) (Shotgun) K.Pickett pass incomplete short middle to D.Johnson.,3,832.0,1,20,35,0,3,10,23,13,1732.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281769,"(13:47) (Shotgun) K.Pickett pass short left to P.Freiermuth to PIT 40 for 15 yards (D.Harmon, N.Hobbs).",3,827.0,2,20,75,15,3,10,23,13,1727.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281793,(13:05) (Shotgun) K.Pickett pass deep left to G.Pickens to LV 35 for 25 yards (N.Hobbs) [M.Crosby]. LV-C.Jones was injured during the play.,3,785.0,3,5,60,25,3,10,23,13,1685.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281817,(12:40) N.Harris right tackle to LV 36 for -1 yards (D.Perryman).,3,760.0,1,10,35,-1,3,10,23,13,1660.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281841,"(11:57) (Shotgun) K.Pickett pass short left intended for Co.Heyward INTERCEPTED by D.Perryman at LV 29. D.Perryman to PIT 47 for 24 yards (N.Harris, C.Okorafor).",3,717.0,2,11,36,24,3,10,23,13,1617.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281877,(11:48) D.Carr pass short middle intended for F.Moreau INTERCEPTED by A.Maulet at PIT 32. A.Maulet to PIT 44 for 12 yards (J.Jacobs).,3,708.0,1,10,47,12,3,10,13,23,1608.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379281922,(11:39) (Shotgun) K.Pickett pass short left to N.Harris to PIT 38 for -6 yards (C.Ferrell).,3,696.0,1,10,56,-6,3,10,23,13,1596.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281946,"(10:58) (Shotgun) K.Pickett pass short left to G.Pickens pushed ob at PIT 46 for 8 yards (N.Hobbs, L.Masterson).",3,658.0,2,16,62,8,3,10,23,13,1558.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281975,(10:18) (Shotgun) K.Pickett pass short left to D.Johnson to LV 40 for 14 yards (S.Webb).,3,618.0,3,8,54,14,3,10,23,13,1518.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379281999,(9:33) N.Harris up the middle to LV 33 for 7 yards (N.Hobbs).,3,575.0,1,10,40,7,3,10,23,13,1475.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282010,Timeout #1 by PIT at 08:47.,3,527.0,2,3,33,0,3,10,23,13,1427.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282020,(8:47) (Shotgun) N.Harris right guard to LV 35 for -2 yards (A.Billings).,3,527.0,2,3,33,-2,3,10,23,13,1427.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282064,"(8:08) (Shotgun) K.Pickett pass short left to N.Harris to LV 34 for 1 yard (T.Hall, A.Robertson).",3,488.0,3,5,35,1,3,10,23,13,1388.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282088,"(7:22) C.Boswell 52 yard field goal is No Good, Wide Left, Center-C.Kuntz, Holder-P.Harvin.",3,442.0,4,4,34,52,3,10,23,13,1342.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282108,(7:17) D.Carr pass incomplete short right to D.Adams (T.Watt).,3,437.0,1,10,50,0,3,10,13,23,1337.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282130,(7:14) (Shotgun) D.Carr pass short left to H.Renfrow to 50 for 8 yards (C.Sutton).,3,434.0,2,10,58,8,3,10,13,23,1334.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282154,(6:31) (Shotgun) D.Carr pass short middle to H.Renfrow to PIT 41 for 9 yards (T.Watt).,3,391.0,3,2,50,9,3,10,13,23,1291.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282178,"(5:46) PENALTY on LV-D.Waller, False Start, 5 yards, enforced at PIT 41 - No Play.",3,391.0,1,10,41,-5,3,10,13,23,1291.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282201,"(5:24) J.Jacobs right guard to PIT 43 for 3 yards (E.Riley, T.Alualu).",3,324.0,1,15,46,3,3,10,13,23,1224.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282222,(4:44) (Shotgun) D.Carr pass short middle intended for H.Renfrow INTERCEPTED by M.Fitzpatrick at PIT 29. M.Fitzpatrick to PIT 29 for no gain (H.Renfrow).,3,284.0,2,12,43,0,3,10,13,23,1184.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282248,(4:40) (Shotgun) K.Pickett pass incomplete short middle to D.Johnson.,3,280.0,1,10,71,0,3,10,23,13,1180.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282270,(4:35) (Shotgun) K.Pickett pass incomplete short right.,3,275.0,2,10,71,0,3,10,23,13,1175.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282292,(4:28) (Shotgun) K.Pickett pass incomplete short middle to Co.Heyward (C.Ferrell).,3,268.0,3,10,71,0,3,10,23,13,1168.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282314,"(4:23) P.Harvin punts 55 yards to LV 16, Center-C.Kuntz. H.Renfrow to LV 29 for 13 yards (C.Kuntz).",3,253.0,4,10,71,13,3,10,23,13,1153.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282348,(4:13) J.Jacobs right guard to LV 26 for -3 yards (T.Watt).,3,253.0,1,10,71,-3,3,10,13,23,1153.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282369,(3:34) (Shotgun) J.Jacobs left tackle to LV 30 for 4 yards (M.Reed; R.Spillane).,3,214.0,2,13,74,4,3,10,13,23,1114.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282390,(2:54) (Shotgun) D.Carr pass short middle to H.Renfrow to LV 41 for 11 yards (L.Wallace).,3,174.0,3,9,70,11,3,10,13,23,1074.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282414,"(2:18) J.Jacobs left end to PIT 23 for 36 yards (M.Fitzpatrick). PENALTY on LV-F.Moreau, Face Mask, 15 yards, enforced at LV 41 - No Play.",3,138.0,1,10,59,-15,3,10,13,23,1038.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282446,(1:59) (Shotgun) D.Carr pass short right to D.Waller to LV 30 for 4 yards (D.Bush).,3,119.0,1,25,74,4,3,10,13,23,1019.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282470,(1:22) (Shotgun) D.Carr pass short middle to D.Waller to LV 39 for 9 yards (L.Wallace; D.Bush).,3,82.0,2,21,70,9,3,10,13,23,982.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282494,(:38) (Shotgun) D.Carr sacked at LV 26 for -13 yards (A.Highsmith).,3,38.0,3,12,61,-13,3,10,13,23,938.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282532,"(15:00) A.Cole punts 29 yards to PIT 45, Center-T.Sieg, out of bounds.",4,900.0,4,25,74,0,3,10,13,23,900.0,-7,1,0.5454545454545454,0.5714285714285714
401437928,4014379282550,(14:54) N.Harris up the middle to PIT 46 for 1 yard (D.Harmon).,4,894.0,1,10,55,1,3,10,23,13,894.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282571,(14:17) (Shotgun) K.Pickett pass short right to N.Harris pushed ob at LV 37 for 17 yards (D.Harmon).,4,857.0,2,9,54,17,3,10,23,13,857.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282600,"(13:41) N.Harris left guard to LV 34 for 3 yards (L.Masterson). PENALTY on PIT-K.Dotson, Offensive Holding, 10 yards, enforced at LV 37 - No Play.",4,821.0,1,10,37,-10,3,10,23,13,821.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282632,(13:14) (Shotgun) K.Pickett pass short left to D.Johnson ran ob at LV 36 for 11 yards (A.Robertson).,4,794.0,1,20,47,11,3,10,23,13,794.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282661,(12:41) (Shotgun) N.Harris up the middle to LV 32 for 4 yards (B.Nichols).,4,761.0,2,9,36,4,3,10,23,13,761.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282682,(11:59) (Shotgun) K.Pickett pass short left to J.Warren to LV 25 for 7 yards (L.Masterson).,4,719.0,3,5,32,7,3,10,23,13,719.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282706,(11:14) J.Warren left tackle to LV 24 for 1 yard (A.Billings).,4,674.0,1,10,25,1,3,10,23,13,674.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282727,(10:34) (Shotgun) K.Pickett pass incomplete short right to J.Warren. LV-D.Perryman was injured during the play.,4,634.0,2,9,65,0,3,10,23,13,634.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282749,(10:31) (Shotgun) K.Pickett pass short left to G.Pickens to LV 22 for 2 yards (L.Masterson).,4,631.0,3,9,24,2,3,10,23,13,631.0,-7,1,0.5714285714285714,0.5454545454545454
401437928,4014379282776,"(9:52) C.Boswell 40 yard field goal is GOOD, Center-C.Kuntz, Holder-P.Harvin.",4,587.0,4,7,22,40,6,10,23,13,587.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379282817,(9:42) J.Jacobs left end to LV 33 for 4 yards (C.Heyward; L.Ogunjobi).,4,582.0,1,10,71,4,6,10,13,23,582.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379282838,(8:59) (Shotgun) D.Carr pass short right to M.Hollins to LV 40 for 7 yards (R.Spillane).,4,539.0,2,6,67,7,6,10,13,23,539.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379282862,(8:18) J.Jacobs up the middle to LV 42 for 2 yards (M.Adams; R.Spillane).,4,498.0,1,10,60,2,6,10,13,23,498.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379282883,(7:39) (Shotgun) D.Carr sacked at LV 32 for -10 yards (C.Heyward).,4,459.0,2,8,58,-10,6,10,13,23,459.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379282902,"(6:53) (Shotgun) D.Carr pass short right to A.Abdullah to LV 42 for 10 yards (M.Fitzpatrick, E.Riley).",4,413.0,3,18,68,10,6,10,13,23,413.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379282926,"(6:06) A.Cole punts 46 yards to PIT 12, Center-T.Sieg. S.Sims to PIT 21 for 9 yards (I.Pola-Mao).",4,366.0,4,8,58,9,6,10,13,23,366.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379282951,(5:56) N.Harris left guard to PIT 25 for 4 yards (B.Nichols; T.Moehrig).,4,356.0,1,10,79,4,6,10,23,13,356.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379282972,"(5:23) (Shotgun) N.Harris left tackle to PIT 30 for 5 yards (B.Nichols, L.Masterson).",4,323.0,2,6,75,5,6,10,23,13,323.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379282993,(4:47) (Shotgun) K.Pickett pass incomplete short right to N.Harris (T.Hall).,4,287.0,3,1,71,0,6,10,23,13,287.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283015,"(4:40) P.Harvin punts 46 yards to LV 24, Center-C.Kuntz, out of bounds.",4,272.0,4,1,70,0,6,10,23,13,272.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283033,"(4:32) J.Jacobs left tackle to LV 29 for 5 yards (L.Ogunjobi, C.Heyward).",4,272.0,1,10,76,5,6,10,13,23,272.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379283054,(3:48) J.Jacobs left guard to LV 29 for no gain (C.Heyward).,4,228.0,2,5,71,0,6,10,13,23,228.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379283075,(3:07) (Shotgun) D.Carr pass incomplete short left to D.Adams.,4,187.0,3,5,53,0,6,10,13,23,187.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379283097,"(3:02) A.Cole punts 47 yards to PIT 24, Center-T.Sieg, fair catch by S.Sims.",4,175.0,4,5,71,0,6,10,13,23,175.0,-4,1,0.5454545454545454,0.5714285714285714
401437928,4014379283116,(2:55) (Shotgun) K.Pickett pass short middle to N.Harris to PIT 30 for 6 yards (T.Moehrig).,4,175.0,1,10,76,6,6,10,23,13,175.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283140,(2:18) (Shotgun) K.Pickett pass short middle to P.Freiermuth to PIT 47 for 17 yards (L.Masterson) [M.Crosby].,4,138.0,2,4,70,17,6,10,23,13,138.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283152,Two-Minute Warning,4,120.0,1,10,53,0,6,10,23,13,120.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283164,"(2:00) (Shotgun) K.Pickett pass short right to P.Freiermuth to LV 43 for 10 yards (T.Moehrig). The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",4,120.0,1,10,53,10,6,10,23,13,120.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283256,(1:43) (Shotgun) K.Pickett pass incomplete short left to N.Harris [M.Crosby].,4,103.0,1,10,19,0,6,10,23,13,103.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283278,(1:38) (Shotgun) K.Pickett pass short middle to N.Harris to LV 24 for 19 yards (S.Webb).,4,98.0,2,10,43,19,6,10,23,13,98.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283302,"(1:12) (No Huddle, Shotgun) K.Pickett pass short right to N.Harris pushed ob at LV 19 for 5 yards (S.Webb).",4,72.0,1,10,24,5,6,10,23,13,72.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283331,"(1:05) (Shotgun) K.Pickett pass short left to N.Harris to LV 21 for -2 yards (T.Hall). The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) K.Pickett pass incomplete short left to N.Harris.",4,65.0,2,5,19,0,6,10,23,13,65.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283365,(1:01) (Shotgun) K.Pickett pass short right to P.Freiermuth to LV 15 for 4 yards (S.Webb).,4,61.0,3,5,19,4,6,10,23,13,61.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283397,Timeout #2 by PIT at 00:55.,4,55.0,4,1,15,0,6,10,23,13,55.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283428,(:55) K.Pickett up the middle to LV 14 for 1 yard (B.Nichols; T.Hall).,4,55.0,4,1,15,1,6,10,23,13,55.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283442,Timeout #3 by PIT at 00:50.,4,50.0,1,10,14,0,6,10,23,13,50.0,-4,1,0.5714285714285714,0.5454545454545454
401437928,4014379283456,"George Pickens Pass From Kenny Pickett for 14 Yds C.Boswell extra point is GOOD, Center-C.Kuntz, Holder-P.Harvin.",4,46.0,1,10,14,14,13,10,23,13,46.0,3,1,0.5714285714285714,0.5454545454545454
401437928,4014379283526,(:43) (Shotgun) D.Carr pass incomplete deep right to D.Adams (L.Wallace).,4,43.0,1,10,81,0,13,10,13,23,43.0,3,1,0.5454545454545454,0.5714285714285714
401437928,4014379283548,"(:36) (Shotgun) D.Carr pass deep middle intended for H.Renfrow INTERCEPTED by C.Sutton [L.Ogunjobi] at PIT 34. C.Sutton to PIT 34 for no gain (H.Renfrow). PENALTY on PIT, Unsportsmanlike Conduct, 15 yards, enforced at PIT 34.",4,36.0,2,10,71,-15,13,10,13,23,36.0,3,1,0.5454545454545454,0.5714285714285714
401437928,4014379283585,(:29) N.Harris up the middle to PIT 19 for no gain (B.Nichols; D.Harmon).,4,29.0,1,10,81,0,13,10,23,13,29.0,3,1,0.5714285714285714,0.5454545454545454
401437928,4014379283596,Timeout #1 by LV at 00:25.,4,25.0,2,10,81,0,13,10,23,13,25.0,3,1,0.5714285714285714,0.5454545454545454
401437928,4014379283606,(:25) Co.Heyward left end to PIT 40 for 21 yards (R.Teamer).,4,25.0,2,10,81,21,13,10,23,13,25.0,3,1,0.5714285714285714,0.5454545454545454
401437929,40143792974,(14:53) (Shotgun) T.Tagovailoa pass incomplete short left to A.Ingold (K.Enagbare).,1,893.0,1,10,52,0,0,0,15,9,3593.0,0,0,0.55,0.42857142857142855
401437929,40143792996,(14:49) R.Mostert right guard to MIA 34 for 14 yards (A.Amos).,1,889.0,2,10,80,14,0,0,15,9,3589.0,0,0,0.55,0.42857142857142855
401437929,401437929117,(14:11) (Shotgun) T.Tagovailoa pass short left to T.Hill to MIA 48 for 14 yards (D.Campbell) [J.Reed].,1,851.0,1,10,66,14,0,0,15,9,3551.0,0,0,0.55,0.42857142857142855
401437929,401437929141,(13:29) R.Mostert up the middle to GB 35 for 17 yards (A.Amos).,1,809.0,1,10,52,17,0,0,15,9,3509.0,0,0,0.55,0.42857142857142855
401437929,401437929162,"(12:47) R.Mostert left guard to GB 33 for 2 yards (J.Reed, J.Hollins).",1,767.0,1,10,35,2,0,0,15,9,3467.0,0,0,0.55,0.42857142857142855
401437929,401437929173,Timeout #1 by MIA at 12:01.,1,721.0,2,8,33,0,0,0,15,9,3421.0,0,0,0.55,0.42857142857142855
401437929,401437929183,(12:01) (Shotgun) J.Wilson right guard to GB 28 for 5 yards (T.Slaton).,1,721.0,2,8,33,5,0,0,15,9,3421.0,0,0,0.55,0.42857142857142855
401437929,401437929211,(11:20) (Shotgun) T.Tagovailoa pass incomplete deep right to T.Hill.,1,680.0,3,3,65,0,0,0,15,9,3380.0,0,0,0.55,0.42857142857142855
401437929,401437929233,"(11:15) J.Sanders 46 yard field goal is GOOD, Center-B.Ferguson, Holder-T.Morstead.",1,670.0,4,3,28,46,3,0,15,9,3370.0,3,0,0.55,0.42857142857142855
401437929,401437929274,(10:56) A.Jones right end pushed ob at MIA 5 for 4 yards (E.Roberts; X.Howard).,1,656.0,1,9,9,4,3,0,9,15,3356.0,3,0,0.42857142857142855,0.55
401437929,401437929295,(10:18) A.Rodgers sacked at MIA 18 for -13 yards (E.Roberts).,1,618.0,2,5,5,-13,3,0,9,15,3318.0,3,0,0.42857142857142855,0.55
401437929,401437929324,(9:34) (Shotgun) A.Rodgers pass incomplete short middle to R.Doubs.,1,574.0,3,18,65,0,3,0,9,15,3274.0,3,0,0.42857142857142855,0.55
401437929,401437929346,"(9:30) M.Crosby 36 yard field goal is GOOD, Center-J.Coco, Holder-P.O'Donnell.",1,566.0,4,18,18,36,3,3,9,15,3266.0,0,0,0.42857142857142855,0.55
401437929,401437929389,"Jaylen Waddle Pass From Tua Tagovailoa for 84 Yds J.Sanders extra point is GOOD, Center-B.Ferguson, Holder-T.Morstead.",1,548.0,1,10,84,84,10,3,15,9,3248.0,7,0,0.55,0.42857142857142855
